ID,FullName,Height,Nationality,Overall,Potential,BestPosition,Club,ValueEUR,ContractUntil,IntReputation,PreferredFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Born,MP,Starts,Min,90s,Goals,Assists,PasTotCmp%,Int,Clr,AerWon,Touches,PasLonCmp,Fls,Fld,SoT
245253,Leandro Barreiro Martins,174,Luxembourg,73,79,CM,1. FSV Mainz 05,4900000,2024.0,1,Right,3,Medium,High,75,58,67,77,70,64,14,9,6,6,6,2000,18,12,1083,12.0,0,0.17,67.3,1.75,1.33,1.67,37.0,0.83,1.83,1.25,0.58
245283,Farid El Melali,168,Algeria,67,70,CAM,Angers SCO,1300000,2023.0,1,Right,3,Medium,Low,69,61,62,75,30,34,5,8,8,13,10,1997,9,5,400,4.4,0,0.0,67.6,0.91,0.0,0.0,50.9,1.36,2.05,2.5,0.23
245336,Max Kilman,194,England,77,83,CB,Wolverhampton Wanderers,14500000,2026.0,1,Left,2,Medium,High,61,42,63,63,78,78,11,11,5,9,12,1997,22,22,1980,22.0,0,0.0,82.6,0.68,4.68,2.14,68.7,4.59,0.45,0.23,0.0
245347,Maximilian Bauer,189,Germany,71,78,CB,FC Augsburg,3500000,2027.0,1,Right,2,Medium,Medium,54,26,48,49,73,73,12,15,12,14,5,2000,15,12,1040,11.6,0,0.0,71.4,1.64,3.88,3.71,47.2,3.53,1.12,1.38,0.0
245388,Jean-Clair Todibo,190,France,78,84,CB,OGC Nice,20500000,2026.0,1,Right,3,Medium,Medium,75,44,63,65,79,76,7,13,11,8,13,1999,21,21,1759,19.5,0,0.0,87.8,0.87,4.05,1.08,76.8,5.23,0.67,0.56,0.05
245426,Marash Kumbulla,191,Albania,75,82,CB,Roma,10500000,2025.0,1,Right,2,Medium,Medium,49,32,53,56,77,77,9,8,15,14,7,2000,4,2,134,1.5,0,0.0,93.8,0.67,2.67,2.0,60.7,3.33,1.33,0.0,0.0
245598,Iddrisu Baba,185,Ghana,75,80,CDM,RCD Mallorca,7500000,2024.0,1,Right,2,Medium,High,63,50,64,64,75,78,10,9,10,14,6,1996,17,12,995,11.1,0,0.0,83.0,0.63,1.53,1.44,40.9,2.79,2.34,1.53,0.0
245630,Youssouf Fofana,176,France,79,84,CDM,AS Monaco,24500000,2024.0,2,Right,3,Medium,High,68,67,74,76,75,77,12,7,12,5,9,1999,22,21,1839,20.4,1,0.05,81.4,1.23,0.98,0.74,60.1,4.66,1.57,1.03,0.25
245637,Georginio Rutter,182,France,75,85,ST,TSG Hoffenheim,12500000,2026.0,1,Left,4,Medium,Medium,77,74,59,77,24,64,6,10,14,10,10,2002,2,0,52,0.6,0,0.0,37.5,1.67,3.33,5.0,36.7,0.0,1.67,3.33,0.0
245741,Jesper Lindstrøm,182,Denmark,75,84,CAM,Eintracht Frankfurt,12500000,2026.0,1,Right,3,High,Medium,87,70,69,78,48,63,11,12,14,13,8,2000,18,16,1207,13.4,7,0.15,62.5,0.52,0.6,0.45,41.0,0.75,0.82,1.12,1.12
245992,Billy Gilmour,170,Scotland,72,82,CM,Brighton & Hove Albion,5000000,2026.0,1,Right,3,Medium,Medium,61,55,70,73,67,55,9,7,9,13,12,2001,7,2,163,1.8,0,0.0,92.2,0.56,1.67,0.56,93.9,7.22,0.56,0.0,0.0
246053,Joe Gelhardt,179,England,72,87,CAM,Leeds United,5500000,2027.0,1,Left,3,High,High,75,72,61,77,28,70,6,13,6,10,12,2002,15,1,212,2.4,0,0.83,64.2,0.0,1.67,2.08,47.9,0.83,2.5,3.33,0.83
246100,Kristoffer Askildsen,190,Norway,68,80,CM,Lecce,3000000,2023.0,1,Right,2,Medium,Medium,58,55,67,68,64,62,9,12,7,10,8,2001,16,6,592,6.6,0,0.0,63.8,1.52,0.91,2.58,44.2,3.18,2.12,0.91,0.45
246126,Clinton Mola,184,England,65,75,CDM,Blackburn Rovers,1500000,2023.0,1,Left,2,Medium,Medium,67,40,63,64,62,60,8,14,12,10,7,2001,1,0,15,0.2,0,0.0,50.0,5.0,10.0,5.0,70.0,0.0,0.0,0.0,0.0
246172,Samuel Chukwueze,172,Nigeria,79,85,LM,Villarreal CF,27500000,2024.0,1,Left,4,High,Low,89,74,70,84,36,63,13,7,9,7,6,1999,19,11,1008,11.2,1,0.18,77.0,0.54,0.89,0.63,49.1,2.32,0.71,1.25,0.54
246174,Harvey Elliott,170,England,73,87,CAM,Liverpool,7000000,2025.0,1,Left,4,Medium,Medium,78,62,71,78,37,42,10,10,6,14,7,2003,20,13,1131,12.6,1,0.08,79.6,0.48,0.48,0.08,64.0,2.06,0.79,1.59,0.48
246242,Boulaye Dia,180,Senegal,79,83,ST,US Salernitana 1919,24500000,2023.0,1,Right,3,High,Medium,83,78,62,76,27,76,11,10,15,14,10,1996,20,16,1465,16.3,8,0.25,75.9,0.25,0.74,0.67,30.5,0.98,0.86,1.35,0.8
246350,Enzo Le Fée,170,France,75,82,CM,FC Lorient,11500000,2024.0,1,Right,4,Medium,Medium,59,54,76,78,59,47,8,11,14,13,10,2000,22,22,1928,21.4,4,0.23,79.6,0.89,1.36,0.42,74.8,5.93,1.21,1.73,0.75
246431,Riccardo Sottil,180,Italy,76,81,CAM,Fiorentina,11500000,2026.0,1,Right,4,Medium,Low,87,66,69,78,34,52,12,13,6,5,14,1999,7,5,432,4.8,0,0.42,80.9,0.0,0.0,0.42,42.9,2.71,0.63,2.29,1.46
246646,Maxence Caqueret,174,France,79,85,CM,Olympique Lyonnais,26000000,2026.0,2,Right,3,High,High,73,58,73,81,75,68,8,5,12,5,15,2000,20,17,1463,16.3,1,0.18,84.2,0.98,0.86,0.55,70.5,3.68,1.66,0.92,0.43
246669,Bukayo Saka,178,England,82,89,LM,Arsenal,60500000,2024.0,2,Left,3,High,Medium,84,74,78,83,65,65,7,8,13,9,13,2001,21,21,1801,20.0,7,0.4,77.1,0.55,0.8,0.3,51.7,2.25,1.15,1.65,0.75
246672,Ander Barrenetxea,175,Spain,74,83,LW,Real Sociedad,9500000,2027.0,1,Right,3,High,Medium,78,71,63,80,24,48,13,11,11,5,13,2001,7,2,191,2.1,1,0.0,76.1,0.95,0.95,1.9,50.0,1.9,2.38,0.48,0.95
246679,Giulian Biancone,187,France,70,78,CB,Nottingham Forest,3300000,2025.0,1,Right,3,High,Medium,68,45,62,66,69,75,8,14,11,8,9,2000,2,0,17,0.2,0,0.0,71.4,5.0,0.0,10.0,125.0,5.0,0.0,0.0,0.0
246836,Amos Pieper,191,Germany,75,79,CB,SV Werder Bremen,7000000,2022.0,1,Right,2,Medium,Medium,65,32,53,55,78,74,12,12,10,9,11,1998,19,17,1467,16.3,1,0.06,78.4,1.35,4.11,2.52,64.7,5.95,0.98,0.43,0.12
246877,Gianluca Gaetano,175,Italy,71,79,CAM,Napoli,4200000,2023.0,1,Right,3,Medium,Medium,63,71,69,71,49,58,12,12,14,10,11,2000,3,0,33,0.4,0,2.5,72.0,0.0,0.0,0.0,77.5,0.0,2.5,0.0,0.0
246923,Jacob Ramsey,180,England,75,85,CAM,Aston Villa,12500000,2027.0,1,Right,3,High,Medium,75,74,71,78,67,74,14,9,8,6,12,2001,18,15,1236,13.7,2,0.15,82.7,1.09,0.95,0.66,49.6,1.53,1.09,1.9,0.51
246947,Paul Akouokou,182,Côte d'Ivoire,70,78,CDM,Real Betis Balompié,3300000,2024.0,1,Right,2,Medium,Medium,57,56,66,67,68,62,10,15,13,8,9,1997,6,2,238,2.6,0,0.0,93.1,1.92,0.77,0.38,45.8,5.38,1.54,1.15,0.38
247019,Boubakar Kouyaté,192,Mali,72,77,CB,FC Metz,3100000,2024.0,1,Right,2,Medium,Medium,65,37,50,58,73,76,13,7,8,6,10,1997,2,2,180,2.0,0,0.0,84.1,1.5,1.5,3.0,72.0,6.0,1.0,1.0,0.0
247026,András Schäfer,178,Hungary,70,79,CM,1. FC Union Berlin,3500000,2025.0,1,Right,3,Medium,Medium,72,61,66,70,62,59,13,14,14,10,5,1999,13,9,754,8.4,0,0.0,73.3,0.48,1.31,1.07,40.0,0.83,1.43,1.67,0.12
247028,Alex Král,186,Czech Republic,75,80,CDM,FC Schalke 04,8000000,2024.0,1,Right,3,High,Medium,71,70,71,75,72,78,11,13,10,11,12,1998,15,12,1097,12.2,0,0.0,67.4,0.98,2.38,1.48,42.4,2.13,0.74,0.57,0.08
247124,Gideon Mensah,178,Ghana,70,76,LWB,AJ Auxerre,2400000,2025.0,1,Left,3,Medium,Medium,77,56,63,71,64,68,8,14,8,11,7,1998,13,13,1157,12.9,0,0.0,79.7,1.63,1.78,1.16,71.2,4.03,1.63,0.54,0.08
247131,Alfonso Espino,172,Uruguay,78,78,LB,Cádiz CF,12000000,2023.0,1,Left,3,High,Medium,87,63,68,73,74,82,15,6,8,12,5,1992,21,20,1772,19.7,0,0.15,64.3,1.02,2.74,0.76,55.6,2.34,1.47,0.91,0.05
247229,Raoul Bellanova,188,Italy,74,82,RWB,Inter,9000000,2023.0,1,Right,2,High,Medium,87,32,61,68,67,72,8,8,9,8,6,2000,10,0,159,1.8,0,0.0,74.8,1.67,2.78,1.11,79.4,4.44,0.0,1.67,0.0
247263,Edmond Tapsoba,192,Burkina Faso,81,86,CB,Bayer 04 Leverkusen,35000000,2026.0,2,Right,2,Medium,High,70,54,65,70,83,79,5,10,13,7,15,1999,20,20,1762,19.6,1,0.0,85.6,1.22,2.96,1.28,78.5,6.38,0.92,0.56,0.0
247328,Unai Vencedor Paris,176,Spain,77,84,CM,Athletic Club de Bilbao,21500000,2027.0,1,Right,3,Medium,Medium,62,70,75,76,74,74,15,6,10,6,13,2000,6,0,141,1.6,0,0.0,89.0,0.63,0.0,0.63,67.5,9.38,5.0,1.25,0.63
247394,Dejan Kulusevski,186,Sweden,81,87,CAM,Tottenham Hotspur,41500000,2023.0,2,Left,4,High,Medium,78,77,79,83,56,76,14,5,10,10,5,2000,15,13,1132,12.6,2,0.4,76.2,0.16,0.32,0.24,46.7,1.03,1.19,1.03,0.48
247463,Folarin Balogun,178,England,68,79,ST,Stade de Reims,2700000,2023.0,1,Right,3,High,Medium,77,68,51,67,21,62,10,12,12,13,10,2001,21,18,1591,17.7,14,0.06,65.3,0.06,0.62,0.51,28.6,0.4,0.9,1.92,1.58
247497,Armel Bella Kotchap,190,Germany,73,83,CB,Southampton,6000000,2026.0,1,Right,2,Medium,Medium,82,25,50,51,74,76,12,14,5,8,13,2001,13,13,1026,11.4,0,0.09,75.4,2.37,5.18,2.11,54.0,3.42,0.53,1.67,0.09
247599,Léo Leroy,187,France,67,75,CM,Montpellier Hérault SC,2300000,2025.0,1,Right,3,Medium,Medium,58,55,67,68,58,66,9,10,12,9,11,2000,16,8,709,7.9,0,0.0,74.2,1.01,0.51,1.77,54.6,2.28,3.04,1.39,0.25
247802,Giovanni González,173,Uruguay,72,72,RB,RCD Mallorca,2300000,2024.0,1,Right,3,High,Medium,73,43,61,65,68,71,5,12,13,14,9,1994,8,5,521,5.8,0,0.34,75.8,0.86,2.41,1.38,48.8,1.55,1.38,1.9,0.0
247819,Nico Schlotterbeck,191,Germany,82,88,CB,Borussia Dortmund,44500000,2027.0,1,Left,3,High,High,76,56,66,72,84,78,8,10,8,14,13,1999,20,20,1734,19.3,3,0.21,85.5,1.14,2.95,2.49,86.2,8.81,0.62,0.52,0.21
247827,Michael Olise,178,France,76,86,CAM,Crystal Palace,16500000,2026.0,1,Left,4,Medium,Medium,80,70,76,80,50,53,9,11,9,10,10,2001,21,15,1375,15.3,2,0.26,70.3,0.59,0.65,0.39,62.4,3.4,0.85,1.76,0.33
248053,Santiago Arzamendia,172,Paraguay,70,77,LWB,Cádiz CF,3000000,2025.0,1,Left,2,High,Medium,73,57,61,67,67,59,14,7,6,9,11,1998,8,3,299,3.3,0,0.0,65.0,0.3,2.42,1.52,50.0,2.12,0.91,0.3,0.3
248243,Eduardo Camavinga,182,France,79,89,CDM,Real Madrid CF,38000000,2027.0,3,Left,4,High,High,76,66,78,81,76,78,12,6,8,12,12,2002,20,9,914,10.2,0,0.1,90.8,0.88,1.27,0.88,75.6,3.82,1.47,3.63,0.1
248385,Roberto Piccoli,183,Italy,69,79,ST,Hellas Verona,3200000,2023.0,1,Right,2,Medium,Medium,72,68,50,63,34,65,14,13,13,10,11,2001,7,2,192,2.1,0,0.0,52.0,0.0,0.95,1.43,26.2,0.48,0.95,1.43,0.95
248478,Diant Ramaj,189,Germany,64,78,GK,Eintracht Frankfurt,1200000,2027.0,1,Right,1,Medium,Medium,67,64,68,67,24,63,67,64,68,63,67,2001,1,1,90,1.0,0,0.0,84.0,0.0,1.0,1.0,28.0,4.0,0.0,0.0,0.0
248484,Nathan Collins,193,Republic of Ireland,75,82,CB,Wolverhampton Wanderers,10500000,2027.0,1,Right,2,Medium,High,71,30,54,61,76,76,9,10,6,13,9,2001,17,17,1472,16.4,0,0.0,88.8,1.22,4.33,1.52,65.8,6.16,0.79,0.43,0.0
248573,Junior Dina Ebimbe,184,France,71,78,CDM,Eintracht Frankfurt,3800000,2023.0,1,Right,3,Medium,Medium,79,60,67,73,67,75,6,11,14,12,5,2000,11,8,780,8.7,2,0.11,71.5,0.8,1.38,1.38,54.3,1.38,1.38,1.15,0.57
248695,Wesley Fofana,190,France,79,86,CB,Chelsea,33000000,2028.0,1,Right,2,Medium,High,75,37,55,64,81,76,14,12,9,14,6,2000,2,2,180,2.0,0,0.0,83.6,4.5,2.5,2.5,84.5,3.0,1.0,1.5,0.5
248808,Aaron Hickey,175,Scotland,75,85,RB,Brentford,12000000,2026.0,1,Right,2,High,High,77,55,69,73,70,58,13,14,8,13,5,2002,10,9,739,8.2,0,0.0,81.0,1.34,1.34,0.49,49.3,1.22,0.85,2.07,0.12
248878,Luca Kilian,192,Germany,74,80,CB,1. FC Köln,6000000,2025.0,1,Right,2,Low,Medium,70,37,56,54,75,75,10,8,11,9,11,1999,13,13,1096,12.2,1,0.0,85.9,0.82,3.93,1.8,64.6,4.51,0.57,0.08,0.08
250858,Pathé Ciss,185,Senegal,73,73,CDM,Rayo Vallecano,2700000,2025.0,1,Right,2,Low,High,63,56,61,62,71,82,13,5,11,14,13,1994,18,9,919,10.2,1,0.0,83.6,1.67,2.35,1.67,61.0,5.29,2.65,0.88,0.39
250931,Patrick Osterhage,184,Germany,69,76,CM,VfL Bochum 1848,2800000,2024.0,1,Left,3,High,High,74,50,67,71,65,67,12,5,12,6,6,2000,13,3,363,4.0,0,0.0,65.5,1.25,2.0,1.25,48.3,0.75,2.25,0.5,0.0
250954,Chris Richards,188,United States,74,82,CB,Crystal Palace,9000000,2025.0,1,Right,2,Medium,Medium,78,27,58,55,74,73,13,5,13,7,6,2000,7,3,348,3.9,0,0.0,82.5,2.05,6.67,2.31,50.3,3.85,0.26,0.26,0.0
250959,Angelo Stiller,183,Germany,73,79,CM,TSG Hoffenheim,4500000,2025.0,1,Left,3,Medium,Medium,66,56,74,72,68,67,7,14,5,9,9,2001,13,3,418,4.6,0,0.22,75.5,1.52,0.87,2.17,62.6,3.26,1.52,0.43,0.22
251191,Jim Allevinah,172,Gabon,70,70,RW,Clermont Foot 63,1700000,2024.0,1,Right,3,High,Medium,83,69,63,72,28,49,13,15,14,13,8,1995,21,13,1220,13.6,1,0.0,77.8,0.66,0.66,0.29,43.8,0.88,1.03,2.21,0.29
251198,Ellis Simms,191,England,68,78,ST,Sunderland,2700000,2023.0,1,Right,3,Medium,Low,74,68,52,65,25,73,13,10,14,11,9,2001,2,0,17,0.2,0,0.0,75.0,0.0,0.0,5.0,25.0,5.0,0.0,0.0,0.0
251223,Ricardo Pepi,185,United States,69,83,ST,FC Groningen,3300000,2023.0,1,Right,3,High,Medium,71,67,54,67,37,63,11,14,9,10,10,2003,4,1,95,1.1,0,0.0,66.7,0.0,0.91,2.73,36.4,0.0,0.0,0.0,0.0
251229,Kelvin Yeboah,185,Italy,70,77,ST,Genoa,3300000,2026.0,1,Right,3,Medium,Medium,92,67,56,71,24,69,7,11,12,6,6,2000,5,0,117,1.3,0,0.77,48.4,0.0,0.0,3.08,46.9,1.54,0.77,3.08,0.77
251380,Lilian Brassier,186,France,72,79,CB,Stade Brestois 29,4400000,2024.0,1,Left,2,High,Medium,69,36,61,67,72,73,8,6,7,9,6,1999,20,19,1653,18.4,0,0.0,75.5,2.01,3.64,1.09,59.2,5.27,0.87,0.54,0.05
251387,Luis Díaz,180,Costa Rica,67,72,RM,Columbus Crew,1500000,2022.0,1,Right,3,High,Medium,90,59,62,69,30,62,5,8,7,8,7,1997,8,7,613,6.8,3,0.29,79.3,0.29,0.0,0.88,49.7,1.76,1.76,2.35,1.03
251401,Tanguy Coulibaly,178,France,69,80,LM,VfB Stuttgart,3100000,2023.0,1,Left,4,Medium,High,79,59,62,75,42,61,8,12,5,6,14,2001,2,0,35,0.4,0,0.0,69.2,2.5,0.0,0.0,77.5,5.0,0.0,2.5,0.0
251570,Rayan Cherki,176,France,73,88,CAM,Olympique Lyonnais,7000000,2023.0,1,Left,5,High,Low,70,67,68,82,21,59,7,14,6,8,8,2003,19,7,695,7.7,2,0.39,75.1,0.39,0.0,0.13,73.5,4.94,0.91,1.95,1.3
251804,Sergiño Dest,175,United States,77,85,RM,AC Milan,22500000,2023.0,1,Right,4,High,Low,86,59,74,81,69,66,11,10,10,15,15,2000,8,2,329,3.7,0,0.0,85.4,1.08,0.54,0.81,66.5,1.35,1.62,1.08,0.27
251809,Sven Botman,193,Netherlands,80,86,CB,Newcastle United,31000000,2027.0,2,Left,2,Medium,High,58,37,60,62,80,84,12,9,8,6,14,2000,20,19,1687,18.7,0,0.0,85.8,0.96,3.58,1.98,60.9,5.99,0.48,0.37,0.21
251954,Crysencio Summerville,174,Netherlands,69,82,RM,Leeds United,3400000,2026.0,1,Right,3,High,Low,88,64,60,73,24,51,9,9,15,11,10,2001,14,5,673,7.5,4,0.13,74.8,0.53,0.67,0.4,43.9,0.67,1.47,2.4,0.67
252017,Flavius Daniliuc,188,Austria,73,79,CB,US Salernitana 1919,4400000,2026.0,1,Right,2,Low,Medium,55,42,61,60,74,75,14,11,7,6,7,2001,13,11,1031,11.5,0,0.09,86.7,1.04,4.35,2.0,61.1,5.74,1.39,0.09,0.26
252027,Aster Vranckx,183,Belgium,73,82,CAM,AC Milan,6500000,2023.0,1,Right,3,High,High,63,65,70,77,63,75,9,14,13,12,7,2002,7,0,76,0.8,0,0.0,58.3,0.0,1.25,3.75,56.3,3.75,2.5,2.5,0.0
252059,Salis Abdul Samed,180,Ghana,71,75,CDM,Racing Club de Lens,2500000,2027.0,1,Right,2,High,High,50,47,60,65,69,62,11,14,8,11,7,2000,20,20,1799,20.0,1,0.0,91.6,1.1,0.8,0.5,73.3,3.35,2.45,1.35,0.15
252060,Tommaso Pobega,188,Italy,76,85,ST,AC Milan,17000000,2027.0,1,Left,3,High,Medium,76,77,72,76,74,79,6,10,15,13,6,1999,13,6,574,6.4,1,0.0,75.4,1.09,1.25,1.41,44.1,2.66,3.75,0.63,0.47
252259,Enzo Millot,174,France,67,79,CAM,VfB Stuttgart,2400000,2025.0,1,Left,3,Medium,Medium,65,60,66,71,52,42,13,15,12,8,8,2002,11,3,354,3.9,0,0.0,79.2,2.31,1.03,0.51,55.4,1.03,1.28,1.28,0.77
252293,Ismail Jakobs,184,Germany,71,79,LM,AS Monaco,4200000,2026.0,1,Left,3,Medium,Medium,85,59,60,73,65,68,15,8,10,7,11,1999,19,4,541,6.0,0,0.33,68.6,0.5,1.17,2.67,69.7,2.67,0.5,0.5,0.5
252302,Yasser Larouci,176,France,65,77,LWB,ESTAC Troyes,1700000,2026.0,1,Left,2,High,Medium,75,47,57,65,61,57,11,10,8,6,7,2001,19,13,1150,12.8,1,0.0,76.9,1.33,1.88,1.09,54.1,1.17,0.86,1.33,0.23
252371,Jude Bellingham,186,England,84,91,CM,Borussia Dortmund,81500000,2025.0,2,Right,4,High,High,75,75,78,84,77,80,14,11,10,5,8,2003,19,19,1690,18.8,4,0.21,80.9,1.28,1.06,1.38,71.2,5.32,1.17,2.77,0.74
252440,Nadir Zortea,175,Italy,68,73,RWB,Atalanta,1700000,2025.0,1,Right,2,High,Medium,70,45,53,65,66,57,7,11,6,7,9,1999,9,1,222,2.5,1,0.0,61.2,0.0,1.6,2.0,61.2,2.0,1.6,0.0,1.2
252448,Jamie Leweling,184,Germany,73,82,ST,1. FC Union Berlin,7000000,2024.0,1,Right,3,Medium,Medium,82,71,61,77,33,69,6,11,10,14,9,2001,9,0,129,1.4,1,0.71,70.8,0.71,0.0,0.71,43.6,2.14,3.57,4.29,2.86
252541,Joris Chotard,179,France,74,82,CDM,Montpellier Hérault SC,8500000,2024.0,1,Right,3,Medium,Medium,68,54,72,74,71,68,11,6,7,14,10,2001,19,14,1281,14.2,0,0.07,79.3,1.48,1.55,0.42,51.5,4.15,1.27,0.49,0.0
252802,Wilfried Singo,190,Côte d'Ivoire,76,85,RWB,Torino F.C.,16000000,2023.0,1,Right,2,Medium,Low,79,57,67,74,72,74,11,6,7,13,7,2000,16,11,1071,11.9,0,0.08,74.9,0.5,1.93,2.1,62.4,3.11,1.85,1.51,0.25
252936,Alexis Flips,173,France,71,78,CAM,Stade de Reims,3800000,2024.0,1,Right,3,High,Low,70,68,68,73,43,60,10,10,6,7,10,2000,17,14,1011,11.2,2,0.27,66.0,1.61,0.89,0.54,60.1,4.02,0.98,0.89,0.89
252975,Boubacar Traoré,183,Mali,64,75,CDM,Wolverhampton Wanderers,1300000,2023.0,1,Right,2,Medium,Medium,56,48,61,67,62,68,12,10,15,11,11,2001,8,4,384,4.3,0,0.23,77.6,1.63,0.23,1.63,36.5,1.16,2.33,0.47,0.0
253002,Giacomo Raspadori,172,Italy,79,86,CAM,Napoli,36000000,2023.0,2,Right,4,High,Low,81,78,68,81,27,58,13,14,7,7,9,2000,14,7,572,6.4,1,0.0,76.2,0.31,0.31,0.16,58.9,2.5,0.78,0.78,1.88
253102,Adil Aouchiche,181,France,72,79,CAM,FC Lorient,4600000,2026.0,1,Right,4,Medium,Medium,68,63,72,74,56,60,8,9,14,8,7,2002,6,0,85,0.9,0,0.0,75.5,1.11,0.0,0.0,70.0,8.89,2.22,2.22,1.11
253149,Jeremie Frimpong,171,Netherlands,80,86,RM,Bayer 04 Leverkusen,31500000,2025.0,1,Right,3,High,Medium,94,54,73,83,72,70,12,7,8,13,14,2000,20,19,1614,17.9,5,0.22,78.1,0.56,1.73,0.5,54.9,1.01,0.61,2.46,0.56
253157,Hicham Boudaoui,175,Algeria,76,82,CAM,OGC Nice,12000000,2023.0,1,Right,3,Medium,High,74,65,71,79,72,72,7,6,7,13,8,1999,13,9,771,8.6,0,0.12,87.3,1.98,1.05,0.7,65.1,1.86,1.05,2.33,0.23
253177,Yunus Musah,178,United States,74,83,CAM,Valencia CF,9000000,2026.0,1,Right,4,High,Medium,85,69,68,74,60,67,15,6,14,6,10,2002,18,17,1391,15.5,0,0.13,81.1,0.65,0.77,0.84,47.4,2.52,1.68,1.61,0.13
253213,Giorgos Kyriakopoulos,178,Greece,72,74,LB,U.S. Sassuolo Calcio,2700000,2025.0,1,Left,2,Medium,Medium,67,48,64,71,69,69,12,10,5,10,14,1996,1,0,8,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
253283,Facundo Pellistri,175,Uruguay,70,82,RM,Manchester United,3800000,2025.0,1,Right,3,High,Medium,82,64,64,73,32,60,9,12,7,8,7,2001,1,0,32,0.4,0,0.0,100.0,0.0,0.0,0.0,22.5,0.0,2.5,2.5,0.0
253290,Matías Viña,181,Uruguay,75,78,LWB,Roma,7000000,2026.0,1,Left,2,High,Medium,81,62,70,74,68,68,6,10,15,9,11,1997,1,0,10,0.1,0,0.0,100.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
253407,Sam Greenwood,180,England,67,80,CAM,Leeds United,2500000,2026.0,1,Right,3,High,Medium,71,64,65,67,52,67,10,13,11,11,7,2002,12,2,318,3.5,1,0.57,61.5,0.29,0.29,0.29,55.7,4.0,2.29,0.57,0.57
253444,Arnaud Kalimuendo,175,France,76,82,ST,Stade Rennais FC,12000000,2027.0,1,Right,3,High,Medium,81,75,59,77,29,66,9,12,9,14,8,2002,15,12,972,10.8,4,0.09,78.7,0.09,0.46,0.83,32.6,0.28,0.65,0.83,1.02
253473,Samuele Ricci,178,Italy,74,85,CDM,Torino F.C.,8500000,2026.0,1,Right,3,Medium,Medium,74,55,70,71,71,70,14,12,6,11,13,2001,15,13,1197,13.3,1,0.08,88.8,0.75,1.05,0.38,60.8,3.53,0.98,2.63,0.3
253474,Niklas Tauer,183,Germany,68,78,CB,1. FSV Mainz 05,2500000,2025.0,1,Right,2,Medium,Medium,66,46,57,66,68,65,12,6,11,9,11,2001,3,0,93,1.0,0,0.0,89.3,2.0,4.0,2.0,70.0,1.0,1.0,0.0,0.0
254113,Chem Campbell,180,Wales,60,78,CAM,Wolverhampton Wanderers,625000,2023.0,1,Right,4,High,Medium,71,56,57,65,41,52,11,11,12,7,7,2002,5,0,74,0.8,0,0.0,71.9,1.25,0.0,2.5,58.8,0.0,0.0,1.25,0.0
254470,Luke Thomas,177,England,75,80,LB,Leicester City,8000000,2024.0,1,Left,2,High,High,75,42,66,71,71,71,12,7,10,11,12,2001,10,8,691,7.7,0,0.0,79.6,2.73,2.73,1.04,70.4,2.6,0.78,0.91,0.0
254480,Lilian Egloff,182,Germany,61,78,CAM,VfB Stuttgart,850000,2024.0,1,Right,2,Medium,Medium,67,52,58,65,33,55,11,8,15,10,5,2002,10,2,241,2.7,0,0.0,57.5,0.37,0.37,1.11,41.9,0.37,1.11,1.85,0.0
254529,Cody Drameh,184,England,68,81,RWB,Leeds United,2800000,2024.0,1,Right,2,High,Medium,78,35,57,64,62,70,13,8,8,13,10,2001,1,1,69,0.8,0,0.0,78.9,1.25,1.25,1.25,55.0,2.5,1.25,0.0,0.0
254548,Melvin Bard,173,France,75,82,LB,OGC Nice,11000000,2026.0,1,Left,3,Medium,Medium,76,52,67,74,71,70,12,12,5,7,14,2000,20,16,1498,16.6,0,0.0,79.0,1.87,1.63,1.14,65.3,2.17,0.96,0.72,0.0
254566,Patrick Wimmer,182,Austria,76,85,RM,VfL Wolfsburg,17000000,2027.0,1,Right,4,High,Medium,85,66,69,77,48,73,12,13,9,14,13,2001,13,12,861,9.6,2,0.52,59.9,1.25,1.04,1.35,45.4,1.25,2.19,1.46,0.52
254660,Jan Thielmann,178,Germany,73,82,RM,1. FC Köln,6500000,2024.0,1,Right,3,High,High,81,69,66,72,45,66,15,7,13,11,14,2002,12,5,520,5.8,1,0.17,63.3,0.52,0.86,1.03,36.9,1.21,1.03,1.9,0.69
255000,Terem Moffi,188,Nigeria,72,78,ST,FC Lorient,3700000,2024.0,2,Left,2,High,Medium,72,72,53,68,24,74,13,11,11,11,12,1999,2,2,162,1.8,0,0.0,75.0,0.0,0.56,1.11,18.3,0.56,0.0,0.56,0.56
255001,Nicolò Rovella,179,Italy,75,88,CM,AC Monza,13500000,2023.0,1,Right,3,Medium,Medium,72,61,74,76,68,64,9,12,11,9,10,2001,12,10,879,9.8,0,0.0,88.2,2.04,0.61,0.41,86.4,9.08,1.33,1.12,0.1
255125,Azzedine Ounahi,182,Morocco,70,81,CM,Angers SCO,3600000,2026.0,1,Right,3,High,High,57,61,68,70,61,66,14,13,6,8,7,2000,3,0,33,0.4,1,0.0,92.7,0.0,0.0,0.0,115.0,0.0,0.0,2.5,2.5
